DLiP-ID,C100IX
DLiP-Mol-ID,36470
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H13NO3/c1-10-5-6-14-13(7-10)16(15(18)19-14)9-11-3-2-4-12(17)8-11/h2-8,17H,9H2,1H3"
Standard Inchi Key(RDKit),JJXKGUBHEQGADG-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc2oc(=O)n(Cc3cccc(O)c3)c2c1
SMILES(SDF),
MW(SDF),
MW(RDKit),255.273
MW Monoisotopic(RDKit),255.089543276
MolLogP(RDKit),2.65682
XLogP(SDF),
XLogP(CDK),2.874
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),55.37
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.765513460857675
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
Common Target Pref Name,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
RDKit Descriptors
Ipc,29963.574257206423
qed,0.765513460857675
Chi0,13.405412915006313
Chi1,9.131030293135234
TPSA,55.370000000000005
Chi0n,10.459482437441572
Chi0v,10.459482437441572
Chi1n,6.012375062314349
Chi1v,6.012375062314349
Chi2n,4.595195161233715
Chi2v,4.595195161233715
Chi3n,3.0741435820760703
Chi3v,3.0741435820760703
Chi4n,2.159272407700008
Chi4v,2.159272407700008
MolMR,72.41980000000001
MolWt,255.27300000000002
fr_SH,0
Kappa1,11.591985557765002
Kappa2,4.314847409507479
Kappa3,2.1237276918087535
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,798.5010561468234
MolLogP,2.6568200000000006
NOCount,4
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.1198453269068263
SMR_VSA1,9.523678331894054
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,13.4684936056032
SMR_VSA6,0.0
SMR_VSA7,64.14207246892654
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,109.07975066994787
NHOHCount,1
PEOE_VSA1,9.523678331894054
PEOE_VSA2,4.567099647791355
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,42.316108456931055
PEOE_VSA8,0.0
PEOE_VSA9,12.061457123528836
RingCount,3
SMR_VSA10,11.099720859258504
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,1
ExactMolWt,255.089543276
NumHDonors,1
PEOE_VSA10,5.749511833283905
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.756062822229453
SlogP_VSA1,5.756062822229453
SlogP_VSA2,9.67362704263206
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,11.126902983393991
SlogP_VSA6,51.676257600356436
SlogP_VSA7,0.0
SlogP_VSA8,11.099720859258504
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,1
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,11.505574655513358
EState_VSA3,12.127776547554816
EState_VSA4,16.643603701010253
EState_VSA5,0.0
EState_VSA6,28.832567921637793
EState_VSA7,25.122838405075452
EState_VSA8,0.0
EState_VSA9,4.417150937053347
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.76795776643991
VSA_EState9,39.232042233560094
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,9.901064578912528
EState_VSA11,0.0
FractionCSP3,0.13333333333333333
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
